support_case_id,support_case_created_ts_utc,support_case_created_date_utc,support_case_language,support_case_vertical,is_support_case_escalated_to_agent,support_case_state,support_case_city_id,support_case_order_id,support_case_user_persona
385578304,2024-06-01T11:08:35Z,2024-06-01,en-GB,vertical_5,FALSE,draft,13,null,persona_11
385673095,2024-06-01T14:11:17Z,2024-06-01,th,vertical_4,TRUE,closed,881,1742496949,persona_13
385911238,2024-06-01T21:11:02Z,2024-06-01,pt,vertical_5,FALSE,draft,386,1177620848,persona_11
385962409,2024-06-01T23:40:49Z,2024-06-01,sk,vertical_5,FALSE,draft,326,null,persona_11
385963468,2024-06-01T23:44:56Z,2024-06-01,ro,vertical_5,FALSE,draft,325,null,persona_11
385780001,2024-06-01T17:16:31Z,2024-06-01,en-US,vertical_5,FALSE,draft,442,null,persona_11
385499391,2024-06-01T07:56:35Z,2024-06-01,ro,vertical_5,FALSE,draft,1057,null,persona_11
385804918,2024-06-01T17:58:03Z,2024-06-01,ar,vertical_4,TRUE,closed,371,null,persona_6
385554946,2024-06-01T10:19:06Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,437,null,persona_11
385735460,2024-06-01T16:02:11Z,2024-06-01,en,vertical_5,FALSE,draft,307,null,persona_11
385595442,2024-06-01T11:43:32Z,2024-06-01,pl,vertical_4,FALSE,closed,307,1610523932,persona_6
385946377,2024-06-01T22:46:29Z,2024-06-01,el-gr,vertical_5,FALSE,draft,261,null,persona_11
385648046,2024-06-01T13:25:09Z,2024-06-01,ro-ro,vertical_5,FALSE,draft,1048,1610658384,persona_11
385706519,2024-06-01T15:11:47Z,2024-06-01,en,vertical_5,FALSE,draft,114,null,persona_11
385674038,2024-06-01T14:13:01Z,2024-06-01,en,vertical_3,TRUE,closed,307,217138232,persona_13
385547461,2024-06-01T10:01:47Z,2024-06-01,en-us,vertical_5,FALSE,draft,136,null,persona_11
385795495,2024-06-01T17:42:17Z,2024-06-01,en-US,vertical_5,FALSE,draft,15,null,persona_11
385589272,2024-06-01T11:30:44Z,2024-06-01,ru,vertical_4,FALSE,closed,9,1610200771,persona_6
385562455,2024-06-01T10:35:17Z,2024-06-01,el-GR,vertical_5,FALSE,draft,261,null,persona_11
385931142,2024-06-01T22:01:46Z,2024-06-01,th,vertical_4,TRUE,closed,881,null,persona_6
385551558,2024-06-01T10:11:35Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,371,null,persona_11
385459886,2024-06-01T05:33:18Z,2024-06-01,th-th,vertical_5,FALSE,draft,null,null,persona_11
385816932,2024-06-01T18:18:45Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,158,null,persona_11
385496371,2024-06-01T07:47:28Z,2024-06-01,en,vertical_4,FALSE,closed,136,1434321489,persona_6
385936284,2024-06-01T22:16:24Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,3,175962396,persona_11
385691147,2024-06-01T14:43:51Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,1742283070,persona_11
385629028,2024-06-01T12:49:13Z,2024-06-01,ru,vertical_5,FALSE,draft,3,1610639772,persona_11
385729516,2024-06-01T15:52:13Z,2024-06-01,en-us,vertical_5,FALSE,draft,55,null,persona_11
385769439,2024-06-01T16:58:39Z,2024-06-01,en-GB,vertical_5,FALSE,draft,196,null,persona_11
385595137,2024-06-01T11:42:55Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,438,null,persona_11
385886037,2024-06-01T20:17:32Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,442,null,persona_11
385897184,2024-06-01T20:40:00Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,662,null,persona_11
385909126,2024-06-01T21:05:57Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,457,null,persona_11
385432126,2024-06-01T02:54:54Z,2024-06-01,pt-pt,vertical_5,FALSE,draft,null,null,persona_11
385527339,2024-06-01T09:12:20Z,2024-06-01,en,vertical_5,FALSE,draft,38,null,persona_11
385765452,2024-06-01T16:52:03Z,2024-06-01,cs,vertical_5,FALSE,draft,426,null,persona_11
385612024,2024-06-01T12:16:17Z,2024-06-01,en-us,vertical_5,FALSE,draft,406,null,persona_11
385827030,2024-06-01T18:36:08Z,2024-06-01,en-US,vertical_5,FALSE,draft,442,null,persona_11
385750263,2024-06-01T16:26:39Z,2024-06-01,tr,vertical_2,FALSE,closed,335,175637583,persona_8
385824865,2024-06-01T18:32:34Z,2024-06-01,en-US,vertical_5,FALSE,draft,3,null,persona_11
385671561,2024-06-01T14:08:26Z,2024-06-01,en-US,vertical_5,FALSE,draft,325,null,persona_11
385752052,2024-06-01T16:29:30Z,2024-06-01,en-us,vertical_5,FALSE,draft,334,null,persona_11
385458558,2024-06-01T05:27:06Z,2024-06-01,en,vertical_5,FALSE,draft,881,null,persona_11
385542784,2024-06-01T09:50:52Z,2024-06-01,pl-pl,vertical_5,FALSE,draft,469,null,persona_11
385692343,2024-06-01T14:46:02Z,2024-06-01,en-us,vertical_5,FALSE,draft,245,null,persona_11
385947786,2024-06-01T22:51:08Z,2024-06-01,th,vertical_5,FALSE,draft,881,null,persona_11
385764500,2024-06-01T16:50:24Z,2024-06-01,en,vertical_4,FALSE,closed,25,null,persona_13
385945418,2024-06-01T22:43:24Z,2024-06-01,en-GB,vertical_5,FALSE,draft,25,null,persona_11
385457272,2024-06-01T05:21:14Z,2024-06-01,en,vertical_4,FALSE,closed,320,1541188713,persona_6
385846901,2024-06-01T19:09:16Z,2024-06-01,en,vertical_2,TRUE,closed,324,175937913,persona_3
385631855,2024-06-01T12:54:34Z,2024-06-01,pt-pt,vertical_5,FALSE,draft,386,null,persona_11
385765277,2024-06-01T16:51:45Z,2024-06-01,en-us,vertical_5,FALSE,draft,375,null,persona_11
385779039,2024-06-01T17:14:53Z,2024-06-01,uk-UA,vertical_5,FALSE,draft,158,null,persona_11
385724052,2024-06-01T15:42:34Z,2024-06-01,en-us,vertical_5,FALSE,draft,343,null,persona_11
385729974,2024-06-01T15:53:03Z,2024-06-01,en-US,vertical_5,FALSE,draft,324,null,persona_11
385805946,2024-06-01T17:59:46Z,2024-06-01,en,vertical_2,TRUE,closed,9,175907156,persona_8
385929511,2024-06-01T21:57:18Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,564,1611297152,persona_11
385718482,2024-06-01T15:33:04Z,2024-06-01,ro-ro,vertical_5,FALSE,draft,1062,1610809734,persona_11
385497832,2024-06-01T07:51:57Z,2024-06-01,en-gb,vertical_5,FALSE,draft,343,null,persona_11
385622687,2024-06-01T12:36:48Z,2024-06-01,cs,vertical_5,FALSE,draft,null,null,persona_11
385640760,2024-06-01T13:11:26Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,325,null,persona_11
385897232,2024-06-01T20:40:06Z,2024-06-01,en-US,vertical_5,FALSE,draft,307,null,persona_11
385500615,2024-06-01T08:00:01Z,2024-06-01,fr,vertical_5,FALSE,draft,397,null,persona_11
385713368,2024-06-01T15:24:07Z,2024-06-01,pl,vertical_5,FALSE,draft,159,null,persona_11
385537199,2024-06-01T09:36:45Z,2024-06-01,az,vertical_4,TRUE,closed,335,null,persona_6
385481032,2024-06-01T06:58:57Z,2024-06-01,ru,vertical_4,FALSE,closed,307,null,persona_6
385622655,2024-06-01T12:36:45Z,2024-06-01,en,vertical_5,FALSE,draft,25,null,persona_11
385740276,2024-06-01T16:10:13Z,2024-06-01,en,vertical_2,FALSE,closed,137,175894900,persona_8
385938244,2024-06-01T22:22:07Z,2024-06-01,en-GB,vertical_5,FALSE,draft,196,null,persona_11
385451720,2024-06-01T04:53:42Z,2024-06-01,en,vertical_5,FALSE,draft,137,null,persona_11
385684275,2024-06-01T14:31:38Z,2024-06-01,en,vertical_4,FALSE,closed,324,null,persona_13
385498625,2024-06-01T07:54:18Z,2024-06-01,pl,vertical_5,FALSE,draft,1928,null,persona_11
385477769,2024-06-01T06:47:04Z,2024-06-01,uk,vertical_4,TRUE,closed,307,null,persona_6
385769617,2024-06-01T16:58:55Z,2024-06-01,et-EE,vertical_5,FALSE,draft,1,null,persona_11
385565014,2024-06-01T10:40:44Z,2024-06-01,en-gb,vertical_5,FALSE,draft,242,null,persona_11
385861591,2024-06-01T19:34:31Z,2024-06-01,en-US,vertical_5,FALSE,draft,335,null,persona_11
385769217,2024-06-01T16:58:17Z,2024-06-01,de,vertical_5,FALSE,draft,329,null,persona_11
385826194,2024-06-01T18:34:45Z,2024-06-01,sk-SK,vertical_5,FALSE,draft,401,null,persona_11
385769523,2024-06-01T16:58:46Z,2024-06-01,en,vertical_4,TRUE,closed,909,1434698842,persona_6
385825323,2024-06-01T18:33:22Z,2024-06-01,en-us,vertical_5,FALSE,draft,320,1541556785,persona_11
385918155,2024-06-01T21:27:44Z,2024-06-01,el-GR,vertical_5,FALSE,draft,442,null,persona_11
385836115,2024-06-01T18:51:10Z,2024-06-01,uk,vertical_5,FALSE,draft,1087,null,persona_11
385688760,2024-06-01T14:39:40Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,1,null,persona_11
385720902,2024-06-01T15:37:06Z,2024-06-01,ru,vertical_5,FALSE,draft,1084,null,persona_11
385633180,2024-06-01T12:57:18Z,2024-06-01,en-gb,vertical_5,FALSE,draft,375,null,persona_11
385463958,2024-06-01T05:52:14Z,2024-06-01,ru,vertical_5,FALSE,draft,null,null,persona_11
385410683,2024-06-01T00:51:11Z,2024-06-01,th,vertical_5,FALSE,draft,881,null,persona_11
385488770,2024-06-01T07:24:22Z,2024-06-01,pl,vertical_4,FALSE,closed,350,null,persona_13
385529145,2024-06-01T09:16:57Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385913563,2024-06-01T21:16:25Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,1084,null,persona_11
385806127,2024-06-01T18:00:04Z,2024-06-01,en-us,vertical_5,FALSE,draft,448,null,persona_11
385444387,2024-06-01T04:12:40Z,2024-06-01,ro-ro,vertical_5,FALSE,draft,325,null,persona_11
385863111,2024-06-01T19:37:07Z,2024-06-01,en-US,vertical_5,FALSE,draft,297,null,persona_11
385918724,2024-06-01T21:29:13Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,845,null,persona_11
385766601,2024-06-01T16:53:58Z,2024-06-01,en-us,vertical_5,FALSE,draft,375,null,persona_11
385741876,2024-06-01T16:12:56Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385642519,2024-06-01T13:14:50Z,2024-06-01,pl-pl,vertical_5,FALSE,draft,563,1610666107,persona_11
385559536,2024-06-01T10:28:56Z,2024-06-01,en-GB,vertical_5,FALSE,draft,54,null,persona_11
385637027,2024-06-01T13:04:22Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,158,null,persona_11
385597890,2024-06-01T11:48:31Z,2024-06-01,es,vertical_4,TRUE,closed,862,556015143,persona_13
385702094,2024-06-01T15:03:39Z,2024-06-01,es,vertical_4,TRUE,closed,1013,null,persona_6
385738538,2024-06-01T16:07:16Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385802542,2024-06-01T17:54:12Z,2024-06-01,pl,vertical_5,FALSE,draft,350,null,persona_11
385959748,2024-06-01T23:31:19Z,2024-06-01,en-US,vertical_5,FALSE,draft,386,null,persona_11
385514575,2024-06-01T08:38:58Z,2024-06-01,en,vertical_5,FALSE,draft,813,null,persona_11
385789104,2024-06-01T17:31:40Z,2024-06-01,en-gb,vertical_5,FALSE,draft,425,null,persona_11
385828281,2024-06-01T18:38:17Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,371,null,persona_11
385872030,2024-06-01T19:52:08Z,2024-06-01,sv,vertical_5,FALSE,draft,11,null,persona_11
385484499,2024-06-01T07:10:42Z,2024-06-01,lv,vertical_5,FALSE,draft,3,1610358595,persona_11
385903347,2024-06-01T20:53:09Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,845,null,persona_11
385882752,2024-06-01T20:11:26Z,2024-06-01,en-us,vertical_5,FALSE,draft,307,null,persona_11
385711557,2024-06-01T15:20:56Z,2024-06-01,en,vertical_4,FALSE,closed,386,1177371691,persona_13
385925085,2024-06-01T21:45:47Z,2024-06-01,az-az,vertical_5,FALSE,draft,424,null,persona_11
385959863,2024-06-01T23:31:45Z,2024-06-01,en-US,vertical_5,FALSE,draft,324,175965974,persona_11
385898762,2024-06-01T20:43:17Z,2024-06-01,en-GB,vertical_5,FALSE,draft,136,null,persona_11
385451617,2024-06-01T04:53:13Z,2024-06-01,pl,vertical_5,FALSE,draft,307,null,persona_11
385955572,2024-06-01T23:16:37Z,2024-06-01,pl-pl,vertical_5,FALSE,draft,465,null,persona_11
385653230,2024-06-01T13:34:50Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385742207,2024-06-01T16:13:28Z,2024-06-01,en-us,vertical_5,FALSE,draft,906,null,persona_11
385823710,2024-06-01T18:30:37Z,2024-06-01,uk-UA,vertical_5,FALSE,draft,496,null,persona_11
385662158,2024-06-01T13:51:23Z,2024-06-01,en-GB,vertical_5,FALSE,draft,759,null,persona_11
385664312,2024-06-01T13:55:27Z,2024-06-01,sk-SK,vertical_5,FALSE,draft,326,null,persona_11
385543677,2024-06-01T09:52:55Z,2024-06-01,es-es,vertical_5,FALSE,draft,813,null,persona_11
385476985,2024-06-01T06:44:03Z,2024-06-01,fr,vertical_5,FALSE,draft,386,null,persona_11
385844697,2024-06-01T19:05:30Z,2024-06-01,en,vertical_2,TRUE,closed,137,175917180,persona_3
385427909,2024-06-01T02:27:54Z,2024-06-01,fr,vertical_5,FALSE,draft,336,null,persona_11
385892400,2024-06-01T20:30:06Z,2024-06-01,no,vertical_5,FALSE,draft,74,null,persona_11
385674390,2024-06-01T14:13:38Z,2024-06-01,en-us,vertical_5,FALSE,draft,448,null,persona_11
385635747,2024-06-01T13:02:04Z,2024-06-01,fr,vertical_5,FALSE,draft,18,null,persona_11
385443732,2024-06-01T04:08:26Z,2024-06-01,es,vertical_4,TRUE,closed,862,null,persona_6
385796662,2024-06-01T17:44:15Z,2024-06-01,en-us,vertical_5,FALSE,draft,375,null,persona_11
385949483,2024-06-01T22:56:48Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,386,1177827021,persona_11
385913447,2024-06-01T21:16:11Z,2024-06-01,en,vertical_2,FALSE,closed,320,175958098,persona_8
385826963,2024-06-01T18:35:59Z,2024-06-01,en,vertical_5,FALSE,draft,242,null,persona_11
385819451,2024-06-01T18:23:08Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385964073,2024-06-01T23:47:11Z,2024-06-01,ro,vertical_5,FALSE,draft,297,null,persona_11
385940850,2024-06-01T22:29:36Z,2024-06-01,es-419,vertical_5,FALSE,draft,862,null,persona_11
385476399,2024-06-01T06:41:55Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385644424,2024-06-01T13:18:21Z,2024-06-01,en-GB,vertical_5,FALSE,draft,25,null,persona_11
385487980,2024-06-01T07:21:51Z,2024-06-01,pl,vertical_5,FALSE,draft,351,null,persona_11
385755195,2024-06-01T16:34:38Z,2024-06-01,en-US,vertical_5,FALSE,draft,15,null,persona_11
385464203,2024-06-01T05:53:07Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385447599,2024-06-01T04:31:22Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385931084,2024-06-01T22:01:35Z,2024-06-01,nl,vertical_5,FALSE,draft,79,null,persona_11
385700322,2024-06-01T15:00:24Z,2024-06-01,uk,vertical_5,FALSE,draft,158,null,persona_11
385690176,2024-06-01T14:42:09Z,2024-06-01,en,vertical_5,FALSE,draft,1004,null,persona_11
385729605,2024-06-01T15:52:22Z,2024-06-01,en-us,vertical_5,FALSE,draft,55,null,persona_11
385928032,2024-06-01T21:53:29Z,2024-06-01,uk-UA,vertical_5,FALSE,draft,1,null,persona_11
385442241,2024-06-01T03:59:45Z,2024-06-01,ro,vertical_4,FALSE,closed,1057,1609712116,persona_6
385661290,2024-06-01T13:49:48Z,2024-06-01,en-GB,vertical_3,TRUE,on_hold,211,null,persona_13
385594928,2024-06-01T11:42:29Z,2024-06-01,en-US,vertical_5,FALSE,draft,324,null,persona_11
385527854,2024-06-01T09:13:37Z,2024-06-01,ar,vertical_4,TRUE,closed,662,null,persona_6
385926468,2024-06-01T21:49:27Z,2024-06-01,en-gb,vertical_5,FALSE,draft,136,null,persona_11
385663234,2024-06-01T13:53:28Z,2024-06-01,uk-UA,vertical_5,FALSE,draft,158,null,persona_11
385434763,2024-06-01T03:11:22Z,2024-06-01,sw-tz,vertical_5,FALSE,draft,343,null,persona_11
385462230,2024-06-01T05:44:11Z,2024-06-01,en-us,vertical_5,FALSE,draft,136,null,persona_11
385538562,2024-06-01T09:40:12Z,2024-06-01,ro,vertical_5,FALSE,draft,325,null,persona_11
385468773,2024-06-01T06:11:48Z,2024-06-01,en,vertical_4,TRUE,closed,25,null,persona_6
385605653,2024-06-01T12:04:09Z,2024-06-01,en-GB,vertical_5,FALSE,draft,764,null,persona_11
385893914,2024-06-01T20:33:10Z,2024-06-01,en-US,vertical_5,FALSE,draft,324,null,persona_11
385410977,2024-06-01T00:52:24Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385882631,2024-06-01T20:11:14Z,2024-06-01,de,vertical_5,FALSE,draft,329,null,persona_11
385898235,2024-06-01T20:42:14Z,2024-06-01,ro,vertical_5,FALSE,draft,1052,1611157198,persona_11
385898721,2024-06-01T20:43:12Z,2024-06-01,cs-CZ,vertical_5,FALSE,draft,428,175951138,persona_11
385793000,2024-06-01T17:38:13Z,2024-06-01,es-419,vertical_5,FALSE,draft,1014,null,persona_11
385507402,2024-06-01T08:19:27Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385636687,2024-06-01T13:03:46Z,2024-06-01,uk,vertical_4,FALSE,closed,496,1076387068,persona_6
385442088,2024-06-01T03:58:52Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,499,null,persona_11
385651181,2024-06-01T13:30:55Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,371,null,persona_11
385710107,2024-06-01T15:18:13Z,2024-06-01,fr,vertical_4,FALSE,closed,18,1177556191,persona_6
385565201,2024-06-01T10:41:10Z,2024-06-01,az,vertical_4,TRUE,closed,335,1742021719,persona_6
385435010,2024-06-01T03:13:17Z,2024-06-01,fr,vertical_5,FALSE,draft,18,1176299297,persona_11
385641693,2024-06-01T13:13:12Z,2024-06-01,en,vertical_5,FALSE,draft,881,null,persona_11
385692999,2024-06-01T14:47:15Z,2024-06-01,en-us,vertical_5,FALSE,draft,407,null,persona_11
385798687,2024-06-01T17:47:46Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,307,null,persona_11
385549905,2024-06-01T10:07:31Z,2024-06-01,lv,vertical_5,FALSE,draft,279,null,persona_11
385597821,2024-06-01T11:48:21Z,2024-06-01,en-us,vertical_5,FALSE,draft,242,null,persona_11
385918060,2024-06-01T21:27:28Z,2024-06-01,uk,vertical_4,FALSE,closed,1083,1076554029,persona_6
385524386,2024-06-01T09:05:07Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385663801,2024-06-01T13:54:32Z,2024-06-01,en-us,vertical_5,FALSE,draft,325,null,persona_11
385786930,2024-06-01T17:28:02Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,158,1075768948,persona_11
385672333,2024-06-01T14:09:48Z,2024-06-01,ro-ro,vertical_5,FALSE,draft,1050,null,persona_11
385432006,2024-06-01T02:54:12Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,469,null,persona_11
385751188,2024-06-01T16:28:06Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,335,null,persona_11
385697961,2024-06-01T14:56:11Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,386,null,persona_11
385491982,2024-06-01T07:34:45Z,2024-06-01,sv-SE,vertical_5,FALSE,draft,575,null,persona_11
385410159,2024-06-01T00:48:39Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,814,null,persona_11
385793734,2024-06-01T17:39:28Z,2024-06-01,lv-LV,vertical_5,FALSE,draft,3,null,persona_11
385776319,2024-06-01T17:10:08Z,2024-06-01,en,vertical_2,TRUE,closed,442,175905631,persona_8
385712884,2024-06-01T15:23:19Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,662,null,persona_11
385504907,2024-06-01T08:12:39Z,2024-06-01,en-US,vertical_5,FALSE,draft,456,null,persona_11
385474560,2024-06-01T06:34:38Z,2024-06-01,th,vertical_4,TRUE,closed,881,null,persona_6
385904251,2024-06-01T20:55:08Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,1741631849,persona_11
385820232,2024-06-01T18:24:31Z,2024-06-01,en-GB,vertical_5,FALSE,draft,438,null,persona_11
385475576,2024-06-01T06:38:39Z,2024-06-01,en-GB,vertical_5,FALSE,draft,15,null,persona_11
385659912,2024-06-01T13:47:07Z,2024-06-01,th,vertical_5,FALSE,draft,881,1742155699,persona_11
385406441,2024-06-01T00:30:00Z,2024-06-01,es-es,vertical_5,FALSE,draft,862,null,persona_11
385669639,2024-06-01T14:05:11Z,2024-06-01,en-gb,vertical_5,FALSE,draft,25,null,persona_11
385690633,2024-06-01T14:42:58Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,386,null,persona_11
385714860,2024-06-01T15:26:42Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,386,null,persona_11
385734337,2024-06-01T16:00:25Z,2024-06-01,en,vertical_4,FALSE,closed,320,null,persona_6
385601229,2024-06-01T11:55:14Z,2024-06-01,en-gb,vertical_5,FALSE,draft,54,null,persona_11
385419985,2024-06-01T01:41:37Z,2024-06-01,th-th,vertical_5,FALSE,draft,1004,null,persona_11
385802969,2024-06-01T17:54:51Z,2024-06-01,en-GB,vertical_5,FALSE,draft,null,null,persona_11
385444351,2024-06-01T04:12:29Z,2024-06-01,az-az,vertical_5,FALSE,draft,null,null,persona_11
385543468,2024-06-01T09:52:25Z,2024-06-01,pt-pt,vertical_5,FALSE,draft,687,null,persona_11
385959531,2024-06-01T23:30:32Z,2024-06-01,es-419,vertical_5,FALSE,draft,862,null,persona_11
385672107,2024-06-01T14:09:22Z,2024-06-01,ka-ge,vertical_5,FALSE,draft,307,null,persona_11
385941136,2024-06-01T22:30:28Z,2024-06-01,az,vertical_5,FALSE,draft,335,null,persona_11
385789477,2024-06-01T17:32:19Z,2024-06-01,ka-ge,vertical_5,FALSE,draft,15,null,persona_11
385966444,2024-06-01T23:56:08Z,2024-06-01,ro,vertical_4,TRUE,closed,803,1611411381,persona_6
385727729,2024-06-01T15:49:01Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,1591,null,persona_11
385434047,2024-06-01T03:06:52Z,2024-06-01,fr-fr,vertical_5,FALSE,draft,336,null,persona_11
385560850,2024-06-01T10:31:46Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385647684,2024-06-01T13:24:29Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385621782,2024-06-01T12:35:03Z,2024-06-01,en-GB,vertical_5,FALSE,draft,54,null,persona_11
385662953,2024-06-01T13:52:56Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385468812,2024-06-01T06:11:57Z,2024-06-01,ru,vertical_5,FALSE,draft,3,null,persona_11
385442105,2024-06-01T03:58:55Z,2024-06-01,en-us,vertical_5,FALSE,draft,386,null,persona_11
385870019,2024-06-01T19:48:44Z,2024-06-01,fr,vertical_4,FALSE,closed,18,1177725168,persona_6
385770107,2024-06-01T16:59:43Z,2024-06-01,en,vertical_2,FALSE,closed,137,175906924,persona_8
385808679,2024-06-01T18:04:31Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,500,null,persona_11
385406164,2024-06-01T00:28:35Z,2024-06-01,no,vertical_4,TRUE,closed,74,1610150432,persona_13
385740432,2024-06-01T16:10:28Z,2024-06-01,th-th,vertical_5,FALSE,draft,null,null,persona_11
385891930,2024-06-01T20:29:10Z,2024-06-01,az,vertical_2,TRUE,closed,335,175946704,persona_3
385904528,2024-06-01T20:55:45Z,2024-06-01,fr,vertical_5,FALSE,draft,18,null,persona_11
385663013,2024-06-01T13:53:03Z,2024-06-01,en-US,vertical_5,FALSE,draft,137,null,persona_11
385708537,2024-06-01T15:15:20Z,2024-06-01,en-US,vertical_5,FALSE,draft,325,null,persona_11
385550221,2024-06-01T10:08:17Z,2024-06-01,lv,vertical_5,FALSE,draft,9,null,persona_11
385677902,2024-06-01T14:20:05Z,2024-06-01,en-US,vertical_5,FALSE,draft,325,null,persona_11
385572693,2024-06-01T10:57:15Z,2024-06-01,lv-LV,vertical_5,FALSE,draft,3,null,persona_11
385942431,2024-06-01T22:34:19Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
